old_name,new_name,score
hrf_concepts_rcm_ar15_milspec_magwell,hpf_concepts_rcm_ar15_milspec_magwell,0.9031531531531531
brwnls_a1_m4a1_5.56x45_508mm_govt_r_barrel,whtnls_a1_m4a1_5.56x45_508mm_govt_r_barrel,0.9136904761904762
brwnls_m4a1_5.56x45_406mm_socom_c_barrel,whtnls_m4a1_5.56x45_406mm_socom_c_barrel,0.9035714285714285
brwnls_m4a1_5.56x45_508mm_hbar_r_barrel,whtnls_m4a1_5.56x45_508mm_hbar_r_barrel,0.9029304029304028
brwnls_m4a1_5.56x45_406mm_govt_m_barrel,whtnls_m4a1_5.56x45_406mm_govt_m_barrel,0.9029304029304028
aim_sports_mt026_mount,target_sports_mt026_mount,0.800531914893617
fightlite_scr_rifle_bcg,strikon_scr_rifle_bcg,0.7386363636363636
radian_weapons_ar15_enhanced_bcg,ardian_weapons_ar15_enhanced_bcg,0.884375
fightlite_scr_ar15_safety,strikon_scr_ar15_safety,0.75
fightlite_scr_ar15_trigger,strikon_scr_ar15_trigger,0.755
fightlite_scr_ar15_frt_trigger,strikon_scr_ar15_frt_trigger,0.7965517241379311
psa_custom_trigger,tsa_custom_trigger,0.8055555555555556
radian_weapons_ar15_flat_vertex_fb_trigger,ardian_weapons_ar15_flat_vertex_fb_trigger,0.9166666666666666
